Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK;Preço Jet Fuel;Taxa de Desemprego Brasil
01/02/2017;Porta a Porta;Arena;835;37319,3;119434;1,55;10.9
01/02/2017;Telégrafo;Arena;93;4775,68;13111;1,55;10.9
01/02/2017;Telégrafo;Vast;77;3462,78;3845;1,55;10.9
01/02/2017;TeleVenda;Arena;208;13491,7;31000;1,55;10.9
01/02/2017;Porta a Porta;Ellipsis;901;25985,7;48081;1,55;10.9
01/02/2017;Porta a Porta;Mindscape;933;32552,96;106392;1,55;10.9
01/02/2017;TeleVenda;Ellipsis;1471;46336;81105;1,55;10.9
01/02/2017;Porta a Porta;Vast;1153;31777,13;55675;1,55;10.9
01/02/2017;Telégrafo;Mindscape;79;4404,05;10845;1,55;10.9
01/02/2017;TeleVenda;Ellipsis;268;17007,12;15919;1,55;10.9
01/02/2017;TeleVenda;Mindscape;1540;65807,68;185117;1,55;10.9
01/02/2017;TeleVenda;Vast;335;19492,78;16502;1,55;10.9
01/02/2017;TeleVenda;Vast;2183;76719,03;101588;1,55;10.9
01/02/2017;TeleVenda;Arena;1561;64586,15;231771;1,55;10.9
01/02/2017;TeleVenda;Mindscape;172;10815,21;19437;1,55;10.9
01/02/2017;Telégrafo;Ellipsis;57;3356,84;3183;1,55;10.9
02/02/2017;Porta a Porta;Ellipsis;677;20875,92;35463;1,55;10.9
02/02/2017;TeleVenda;Arena;1475;60953,78;216394;1,55;10.9
02/02/2017;Telégrafo;Vast;67;2797,01;3103;1,55;10.9
02/02/2017;Porta a Porta;Arena;701;33437,48;101309;1,55;10.9
02/02/2017;TeleVenda;Mindscape;1520;65141,08;179375;1,55;10.9
02/02/2017;Porta a Porta;Mindscape;811;31076,27;94373;1,55;10.9
02/02/2017;Porta a Porta;Vast;1015;30499,99;48446;1,55;10.9
02/02/2017;TeleVenda;Ellipsis;304;16946,42;18061;1,55;10.9
02/02/2017;TeleVenda;Ellipsis;1380;43861,69;75411;1,55;10.9
02/02/2017;TeleVenda;Arena;235;15413,4;35267;1,55;10.9
02/02/2017;Telégrafo;Arena;109;5722,1;15595;1,55;10.9
02/02/2017;Telégrafo;Mindscape;55;2952,77;7167;1,55;10.9
02/02/2017;Telégrafo;Ellipsis;57;3253,18;3212;1,55;10.9
02/02/2017;TeleVenda;Vast;2157;74613,23;100194;1,55;10.9
02/02/2017;TeleVenda;Mindscape;172;9825,06;19898;1,55;10.9
02/02/2017;TeleVenda;Vast;384;19435,53;17930;1,55;10.9
03/02/2017;Telégrafo;Arena;115;8759,03;15485;1,55;10.9
03/02/2017;Telégrafo;Mindscape;66;4037,27;8375;1,55;10.9
03/02/2017;TeleVenda;Arena;238;15708,74;35523;1,55;10.9
03/02/2017;Porta a Porta;Mindscape;837;33074,39;100037;1,55;10.9
03/02/2017;TeleVenda;Mindscape;152;9652,62;17746;1,55;10.9
03/02/2017;Porta a Porta;Ellipsis;660;20674,7;36149;1,55;10.9
03/02/2017;TeleVenda;Arena;1554;62726,65;228586;1,55;10.9
03/02/2017;TeleVenda;Ellipsis;289;16775,68;17210;1,55;10.9
03/02/2017;Telégrafo;Vast;68;4137,66;3348;1,55;10.9
03/02/2017;Porta a Porta;Vast;914;27335,87;43556;1,55;10.9
03/02/2017;TeleVenda;Ellipsis;1386;43157,61;76213;1,55;10.9
03/02/2017;Porta a Porta;Arena;753;34910,22;108194;1,55;10.9
03/02/2017;Telégrafo;Ellipsis;53;2804,65;3387;1,55;10.9
03/02/2017;TeleVenda;Mindscape;1490;66871,32;179056;1,55;10.9
03/02/2017;TeleVenda;Vast;385;20670,67;18483;1,55;10.9
03/02/2017;TeleVenda;Vast;2026;68711,25;94516;1,55;10.9
04/02/2017;TeleVenda;Ellipsis;285;17217,11;17066;1,55;10.9
04/02/2017;Porta a Porta;Arena;923;40334,19;137384;1,55;10.9
04/02/2017;Porta a Porta;Ellipsis;795;23214,08;41945;1,55;10.9
04/02/2017;TeleVenda;Ellipsis;1507;44249,65;83550;1,55;10.9
04/02/2017;Telégrafo;Arena;109;6920,2;15268;1,55;10.9
04/02/2017;TeleVenda;Mindscape;162;10375,86;19484;1,55;10.9
04/02/2017;TeleVenda;Vast;2031;65785,54;93810;1,55;10.9
04/02/2017;Telégrafo;Mindscape;97;7068,43;13426;1,55;10.9
04/02/2017;Telégrafo;Vast;79;4299,38;3772;1,55;10.9
04/02/2017;TeleVenda;Arena;1761;68499,45;264391;1,55;10.9
04/02/2017;Porta a Porta;Vast;1016;29193,39;46916;1,55;10.9
04/02/2017;TeleVenda;Mindscape;1566;64005,58;195009;1,55;10.9
04/02/2017;Telégrafo;Ellipsis;60;4651,09;3285;1,55;10.9
04/02/2017;TeleVenda;Vast;384;22486,69;18242;1,55;10.9
04/02/2017;TeleVenda;Arena;184;13113,62;27303;1,55;10.9
04/02/2017;Porta a Porta;Mindscape;948;33975,93;114673;1,55;10.9
05/02/2017;TeleVenda;Arena;1887;75007,77;280358;1,55;10.9
05/02/2017;Telégrafo;Ellipsis;87;8330,06;4665;1,55;10.9
05/02/2017;Porta a Porta;Vast;1047;29168,57;48137;1,55;10.9
05/02/2017;TeleVenda;Ellipsis;298;19141,73;18071;1,55;10.9
05/02/2017;TeleVenda;Vast;347;18147,35;15992;1,55;10.9
05/02/2017;Porta a Porta;Mindscape;1031;34261,92;126027;1,55;10.9
05/02/2017;Porta a Porta;Arena;901;37139,19;126530;1,55;10.9
05/02/2017;TeleVenda;Mindscape;1733;72706,7;213328;1,55;10.9
05/02/2017;Telégrafo;Arena;113;6452,63;15921;1,55;10.9
05/02/2017;TeleVenda;Arena;407;36717,8;53880;1,55;10.9
05/02/2017;TeleVenda;Mindscape;162;10534;19909;1,55;10.9
05/02/2017;TeleVenda;Vast;2238;75881,81;103764;1,55;10.9
05/02/2017;Telégrafo;Mindscape;86;6894,32;11665;1,55;10.9
05/02/2017;Porta a Porta;Ellipsis;821;22871,09;44588;1,55;10.9
05/02/2017;Telégrafo;Vast;89;5447,94;4114;1,55;10.9
05/02/2017;TeleVenda;Ellipsis;1688;50458,32;93932;1,55;10.9
06/02/2017;TeleVenda;Vast;1987;32471,52;96252;1,55;10.9
06/02/2017;Telégrafo;Mindscape;137;6478,12;19683;1,55;10.9
06/02/2017;TeleVenda;Arena;3604;89861,39;529422;1,55;10.9
06/02/2017;Telégrafo;Ellipsis;95;3000,39;5211;1,55;10.9
06/02/2017;Porta a Porta;Vast;2500;39901,13;120150;1,55;10.9
06/02/2017;TeleVenda;Mindscape;91;5388,52;10306;1,55;10.9
06/02/2017;TeleVenda;Ellipsis;1957;33213,37;114494;1,55;10.9
06/02/2017;TeleVenda;Mindscape;2610;55433,17;332213;1,55;10.9
06/02/2017;Telégrafo;Vast;108;3055,52;5399;1,55;10.9
06/02/2017;TeleVenda;Arena;557;52388,24;68283;1,55;10.9
06/02/2017;Porta a Porta;Ellipsis;2284;40497,78;132854;1,55;10.9
06/02/2017;Telégrafo;Arena;208;8548,76;30926;1,55;10.9
06/02/2017;TeleVenda;Vast;172;8878,76;7816;1,55;10.9
06/02/2017;Porta a Porta;Arena;3797;100512,64;550210;1,55;10.9
06/02/2017;Porta a Porta;Mindscape;3221;69419,1;407242;1,55;10.9
06/02/2017;TeleVenda;Ellipsis;116;5994,25;7350;1,55;10.9
07/02/2017;TeleVenda;Vast;1737;25571,83;82084;1,55;10.9
07/02/2017;TeleVenda;Mindscape;2443;42511,44;342395;1,55;10.9
07/02/2017;Telégrafo;Vast;79;2491,01;3637;1,55;10.9
07/02/2017;Telégrafo;Ellipsis;72;2315,12;4373;1,55;10.9
07/02/2017;TeleVenda;Mindscape;60;3061,61;7479;1,55;10.9
07/02/2017;Telégrafo;Mindscape;108;3187,81;15824;1,55;10.9
07/02/2017;TeleVenda;Arena;370;33257,33;49777;1,55;10.9
07/02/2017;Telégrafo;Arena;160;5955,9;22913;1,55;10.9
07/02/2017;Porta a Porta;Vast;2658;38947,26;127406;1,55;10.9
07/02/2017;Porta a Porta;Arena;3551;83687,1;493489;1,55;10.9
07/02/2017;TeleVenda;Arena;2435;55021,41;346630;1,55;10.9
07/02/2017;Porta a Porta;Ellipsis;2291;38340,53;130273;1,55;10.9
07/02/2017;TeleVenda;Vast;140;6736,87;6370;1,55;10.9
07/02/2017;TeleVenda;Ellipsis;102;5145,73;6081;1,55;10.9
07/02/2017;TeleVenda;Ellipsis;1572;25077,73;91351;1,55;10.9
07/02/2017;Porta a Porta;Mindscape;3945;70297;537259;1,55;10.9
08/02/2017;Porta a Porta;Mindscape;2173;52714,73;266548;1,55;10.9
08/02/2017;Porta a Porta;Arena;1678;51442,22;230669;1,55;10.9
08/02/2017;Porta a Porta;Vast;1978;40193,08;93695;1,55;10.9
08/02/2017;TeleVenda;Mindscape;193;12743,3;23367;1,55;10.9
08/02/2017;TeleVenda;Arena;1998;73677,11;290138;1,55;10.9
08/02/2017;Telégrafo;Vast;78;2752,44;3614;1,55;10.9
08/02/2017;Telégrafo;Mindscape;90;3487,48;11410;1,55;10.9
08/02/2017;TeleVenda;Ellipsis;294;19384,2;17641;1,55;10.9
08/02/2017;Porta a Porta;Ellipsis;1653;35527,44;90922;1,55;10.9
08/02/2017;TeleVenda;Vast;2416;72906,55;113888;1,55;10.9
08/02/2017;TeleVenda;Arena;366;30865,44;52401;1,55;10.9
08/02/2017;TeleVenda;Ellipsis;1784;48718;99282;1,55;10.9
08/02/2017;Telégrafo;Arena;114;5826,98;16629;1,55;10.9
08/02/2017;TeleVenda;Vast;366;21438,55;17342;1,55;10.9
08/02/2017;Telégrafo;Ellipsis;82;4369,9;4734;1,55;10.9
08/02/2017;TeleVenda;Mindscape;2007;69982,43;250503;1,55;10.9
09/02/2017;TeleVenda;Vast;1984;65417,9;92789;1,55;10.9
09/02/2017;TeleVenda;Mindscape;141;9331,73;17120;1,55;10.9
09/02/2017;Telégrafo;Arena;79;4054,51;11986;1,55;10.9
09/02/2017;TeleVenda;Mindscape;1524;66754,14;186430;1,55;10.9
09/02/2017;TeleVenda;Ellipsis;1383;43268,03;76119;1,55;10.9
09/02/2017;Porta a Porta;Mindscape;819;29698,14;97716;1,55;10.9
09/02/2017;TeleVenda;Arena;190;14175,9;27081;1,55;10.9
09/02/2017;Porta a Porta;Arena;769;34168,4;113158;1,55;10.9
09/02/2017;Porta a Porta;Vast;995;27552,1;47180;1,55;10.9
09/02/2017;Telégrafo;Vast;66;3069,87;3306;1,55;10.9
09/02/2017;Telégrafo;Ellipsis;48;2518,91;2551;1,55;10.9
09/02/2017;TeleVenda;Arena;1602;64519,59;239627;1,55;10.9
09/02/2017;TeleVenda;Ellipsis;254;15343,09;14894;1,55;10.9
09/02/2017;TeleVenda;Vast;318;18711,65;15360;1,55;10.9
09/02/2017;Porta a Porta;Ellipsis;684;20708,65;36837;1,55;10.9
09/02/2017;Telégrafo;Mindscape;71;4472,57;8922;1,55;10.9
10/02/2017;TeleVenda;Arena;228;16422;33291;1,55;10.9
10/02/2017;TeleVenda;Ellipsis;1592;49684,36;90388;1,55;10.9
10/02/2017;Porta a Porta;Vast;989;27253,89;46368;1,55;10.9
10/02/2017;Porta a Porta;Arena;686;30758,9;99884;1,55;10.9
10/02/2017;TeleVenda;Vast;295;18037,54;14260;1,55;10.9
10/02/2017;Telégrafo;Mindscape;71;4688,09;9218;1,55;10.9
10/02/2017;Porta a Porta;Ellipsis;661;20167,51;36546;1,55;10.9
10/02/2017;Telégrafo;Vast;67;3218,93;3203;1,55;10.9
10/02/2017;TeleVenda;Ellipsis;239;14989,27;14269;1,55;10.9
10/02/2017;TeleVenda;Arena;1844;76052,41;276233;1,55;10.9
10/02/2017;TeleVenda;Vast;2302;76264,58;108971;1,55;10.9
10/02/2017;TeleVenda;Mindscape;1805;80959,25;221524;1,55;10.9
10/02/2017;Porta a Porta;Mindscape;814;29743,49;98852;1,55;10.9
10/02/2017;TeleVenda;Mindscape;127;8685,33;15457;1,55;10.9
10/02/2017;Telégrafo;Ellipsis;45;2461,26;2540;1,55;10.9
10/02/2017;Telégrafo;Arena;100;5481,92;14003;1,55;10.9
11/02/2017;Telégrafo;Arena;110;6551,35;16115;1,55;10.9
11/02/2017;Porta a Porta;Ellipsis;590;17262,06;32433;1,55;10.9
11/02/2017;Porta a Porta;Vast;868;23727,13;39486;1,55;10.9
11/02/2017;TeleVenda;Mindscape;116;9185,99;15002;1,55;10.9
11/02/2017;TeleVenda;Vast;2175;77206,93;101335;1,55;10.9
11/02/2017;Telégrafo;Mindscape;88;5878,59;11830;1,55;10.9
11/02/2017;Telégrafo;Vast;79;5470,9;3451;1,55;10.9
11/02/2017;TeleVenda;Arena;185;13291,27;27444;1,55;10.9
11/02/2017;TeleVenda;Mindscape;1489;68766,01;184297;1,55;10.9
11/02/2017;Porta a Porta;Arena;732;31157,25;110137;1,55;10.9
11/02/2017;Porta a Porta;Mindscape;677;26097,86;83528;1,55;10.9
11/02/2017;TeleVenda;Ellipsis;1571;52543,19;87708;1,55;10.9
11/02/2017;TeleVenda;Vast;242;16695,22;11939;1,55;10.9
11/02/2017;TeleVenda;Arena;1664;68280,14;251185;1,55;10.9
11/02/2017;TeleVenda;Ellipsis;188;11616,28;11191;1,55;10.9
11/02/2017;Telégrafo;Ellipsis;47;2715,33;2501;1,55;10.9
12/02/2017;Telégrafo;Ellipsis;55;3346,77;3452;1,55;10.9
12/02/2017;TeleVenda;Ellipsis;65;3791,87;3891;1,55;10.9
12/02/2017;TeleVenda;Ellipsis;804;15727,18;48402;1,55;10.9
12/02/2017;TeleVenda;Arena;843;25961,17;129183;1,55;10.9
12/02/2017;TeleVenda;Vast;104;6543,9;5282;1,55;10.9
12/02/2017;Telégrafo;Vast;58;2137,05;2691;1,55;10.9
12/02/2017;Telégrafo;Arena;61;3647,61;9020;1,55;10.9
12/02/2017;Porta a Porta;Arena;753;27980,54;113636;1,55;10.9
12/02/2017;TeleVenda;Arena;84;5338,75;12338;1,55;10.9
12/02/2017;Porta a Porta;Mindscape;586;18512,82;71215;1,55;10.9
12/02/2017;Telégrafo;Mindscape;51;3219,43;6368;1,55;10.9
12/02/2017;Porta a Porta;Vast;902;18344,97;42195;1,55;10.9
12/02/2017;TeleVenda;Mindscape;48;2855,94;6279;1,55;10.9
12/02/2017;Porta a Porta;Ellipsis;911;19351,32;54717;1,55;10.9
12/02/2017;TeleVenda;Vast;890;17261,51;42284;1,55;10.9
12/02/2017;TeleVenda;Mindscape;629;18502,43;77766;1,55;10.9
13/02/2017;Telégrafo;Ellipsis;46;2022,13;2701;1,55;10.9
13/02/2017;Porta a Porta;Vast;762;15166,4;35931;1,55;10.9
13/02/2017;TeleVenda;Vast;96;5271,48;4483;1,55;10.9
13/02/2017;TeleVenda;Ellipsis;658;13457,39;38563;1,55;10.9
13/02/2017;TeleVenda;Mindscape;715;21521,23;87797;1,55;10.9
13/02/2017;TeleVenda;Arena;91;5548,93;13141;1,55;10.9
13/02/2017;TeleVenda;Ellipsis;74;3947,18;4335;1,55;10.9
13/02/2017;Porta a Porta;Arena;526;20043,63;74060;1,55;10.9
13/02/2017;Porta a Porta;Mindscape;570;17284,37;69559;1,55;10.9
13/02/2017;Porta a Porta;Ellipsis;638;14059,03;35710;1,55;10.9
13/02/2017;Telégrafo;Mindscape;52;2776,64;7084;1,55;10.9
13/02/2017;TeleVenda;Arena;915;28820,53;137257;1,55;10.9
13/02/2017;TeleVenda;Vast;816;15531,23;39084;1,55;10.9
13/02/2017;TeleVenda;Mindscape;40;2671,09;5403;1,55;10.9
13/02/2017;Telégrafo;Arena;77;4503,71;11290;1,55;10.9
13/02/2017;Telégrafo;Vast;51;1931,17;2548;1,55;10.9
14/02/2017;TeleVenda;Mindscape;610;16168,49;74426;1,55;10.9
14/02/2017;Porta a Porta;Ellipsis;783;16946,57;41629;1,55;10.9
14/02/2017;Telégrafo;Mindscape;33;1724,1;4510;1,55;10.9
14/02/2017;TeleVenda;Vast;852;16953,27;40538;1,55;10.9
14/02/2017;Porta a Porta;Arena;577;22545,5;80814;1,55;10.9
14/02/2017;Porta a Porta;Mindscape;654;20291,17;78240;1,55;10.9
14/02/2017;Telégrafo;Arena;42;2249,26;5993;1,55;10.9
14/02/2017;Porta a Porta;Vast;992;19325,41;46811;1,55;10.9
14/02/2017;TeleVenda;Vast;82;3977,41;4073;1,55;10.9
14/02/2017;TeleVenda;Ellipsis;56;2559,92;3396;1,55;10.9
14/02/2017;Telégrafo;Vast;49;1986,04;2261;1,55;10.9
14/02/2017;TeleVenda;Arena;773;24060,75;113221;1,55;10.9
14/02/2017;TeleVenda;Ellipsis;649;13529,14;36058;1,55;10.9
14/02/2017;TeleVenda;Arena;71;4304,45;10594;1,55;10.9
14/02/2017;TeleVenda;Mindscape;33;1821,39;3738;1,55;10.9
14/02/2017;Telégrafo;Ellipsis;42;1541,56;2365;1,55;10.9
15/02/2017;Porta a Porta;Vast;1339;34966,8;62759;1,55;10.9
15/02/2017;Telégrafo;Mindscape;88;6333,38;10871;1,55;10.9
15/02/2017;TeleVenda;Ellipsis;227;13929,6;13692;1,55;10.9
15/02/2017;TeleVenda;Mindscape;116;8039,02;13259;1,55;10.9
15/02/2017;Telégrafo;Arena;102;7016,91;14791;1,55;10.9
15/02/2017;TeleVenda;Mindscape;1658;72369,25;200645;1,55;10.9
15/02/2017;Telégrafo;Ellipsis;59;3339,73;3306;1,55;10.9
15/02/2017;TeleVenda;Ellipsis;1580;49376,96;87055;1,55;10.9
15/02/2017;Porta a Porta;Mindscape;996;34985,69;114772;1,55;10.9
15/02/2017;TeleVenda;Arena;168;12282,29;25144;1,55;10.9
15/02/2017;TeleVenda;Vast;2352;78858,82;109448;1,55;10.9
15/02/2017;TeleVenda;Arena;1585;65090,19;234077;1,55;10.9
15/02/2017;Porta a Porta;Arena;822;36160,19;116993;1,55;10.9
15/02/2017;Porta a Porta;Ellipsis;963;26214,56;51498;1,55;10.9
15/02/2017;TeleVenda;Vast;252;15347,16;12993;1,55;10.9
15/02/2017;Telégrafo;Vast;80;4008,23;3698;1,55;10.9
16/02/2017;TeleVenda;Mindscape;1720;69838,67;203492;1,55;10.9
16/02/2017;TeleVenda;Arena;1638;66672,22;243265;1,55;10.9
16/02/2017;Telégrafo;Mindscape;82;5210,75;9507;1,55;10.9
16/02/2017;Porta a Porta;Arena;694;31555,45;99614;1,55;10.9
16/02/2017;Telégrafo;Arena;80;5019,16;11169;1,55;10.9
16/02/2017;TeleVenda;Vast;2285;72685,91;106151;1,55;10.9
16/02/2017;Porta a Porta;Vast;1048;28147,25;51008;1,55;10.9
16/02/2017;TeleVenda;Mindscape;148;9408,27;16522;1,55;10.9
16/02/2017;TeleVenda;Arena;193;12380,85;28853;1,55;10.9
16/02/2017;TeleVenda;Ellipsis;1464;44807,44;80556;1,55;10.9
16/02/2017;Porta a Porta;Ellipsis;736;21492,77;39845;1,55;10.9
16/02/2017;Telégrafo;Vast;90;4103,01;4634;1,55;10.9
16/02/2017;Telégrafo;Ellipsis;54;3628,29;3234;1,55;10.9
16/02/2017;TeleVenda;Vast;299;17440,79;15095;1,55;10.9
16/02/2017;Porta a Porta;Mindscape;1032;34884,66;117190;1,55;10.9
16/02/2017;TeleVenda;Ellipsis;256;16929,67;15681;1,55;10.9
17/02/2017;Porta a Porta;Vast;1052;27193,58;50576;1,55;10.9
17/02/2017;TeleVenda;Arena;195;13110,91;28712;1,55;10.9
17/02/2017;Porta a Porta;Arena;705;31574,82;101961;1,55;10.9
17/02/2017;TeleVenda;Arena;1677;67056,37;249116;1,55;10.9
17/02/2017;Telégrafo;Ellipsis;44;2983,74;2457;1,55;10.9
17/02/2017;TeleVenda;Ellipsis;220;14013,54;13251;1,55;10.9
17/02/2017;TeleVenda;Vast;2232;70171;104181;1,55;10.9
17/02/2017;TeleVenda;Ellipsis;1457;43734;80212;1,55;10.9
17/02/2017;Telégrafo;Vast;69;3520,61;3275;1,55;10.9
17/02/2017;Telégrafo;Mindscape;81;5718,17;11136;1,55;10.9
17/02/2017;Telégrafo;Arena;96;4907,12;13620;1,55;10.9
17/02/2017;TeleVenda;Mindscape;120;8545,73;14362;1,55;10.9
17/02/2017;Porta a Porta;Mindscape;1011;35010,9;113038;1,55;10.9
17/02/2017;TeleVenda;Mindscape;1702;71194,41;202982;1,55;10.9
17/02/2017;Porta a Porta;Ellipsis;718;20975,34;38912;1,55;10.9
17/02/2017;TeleVenda;Vast;266;15769,07;12821;1,55;10.9
18/02/2017;TeleVenda;Arena;175;12806,58;24627;1,55;10.9
18/02/2017;Porta a Porta;Ellipsis;855;24663,95;47623;1,55;10.9
18/02/2017;TeleVenda;Mindscape;110;8065,87;13725;1,55;10.9
18/02/2017;TeleVenda;Vast;2834;92007,17;133618;1,55;10.9
18/02/2017;Telégrafo;Vast;85;3183,26;4013;1,55;10.9
18/02/2017;TeleVenda;Ellipsis;238;14166,97;14693;1,55;10.9
18/02/2017;Telégrafo;Arena;112;5614,52;15839;1,55;10.9
18/02/2017;Telégrafo;Mindscape;87;3807,7;9651;1,55;10.9
18/02/2017;Porta a Porta;Arena;1031;40392,71;142933;1,55;10.9
18/02/2017;TeleVenda;Mindscape;1901;83106,15;225296;1,55;10.9
18/02/2017;Porta a Porta;Vast;1413;34743,19;67809;1,55;10.9
18/02/2017;TeleVenda;Arena;2256;88505,05;330690;1,55;10.9
18/02/2017;Porta a Porta;Mindscape;1041;35872,52;118673;1,55;10.9
18/02/2017;TeleVenda;Vast;282;18147,08;13580;1,55;10.9
18/02/2017;Telégrafo;Ellipsis;54;2175,9;3325;1,55;10.9
18/02/2017;TeleVenda;Ellipsis;1766;57489,62;97551;1,55;10.9
19/02/2017;TeleVenda;Mindscape;1809;39200,96;223802;1,55;10.9
19/02/2017;Telégrafo;Arena;178;6990,61;26727;1,55;10.9
19/02/2017;TeleVenda;Vast;2483;34576,54;126615;1,55;10.9
19/02/2017;Porta a Porta;Arena;2844;79977,75;424422;1,55;10.9
19/02/2017;Porta a Porta;Vast;2507;37337,96;127612;1,55;10.9
19/02/2017;TeleVenda;Ellipsis;121;6941,53;7244;1,55;10.9
19/02/2017;Porta a Porta;Mindscape;1774;43890,14;208521;1,55;10.9
19/02/2017;TeleVenda;Arena;3140;73178,14;474353;1,55;10.9
19/02/2017;Telégrafo;Mindscape;90;4179,14;10788;1,55;10.9
19/02/2017;TeleVenda;Ellipsis;1559;25742,21;91392;1,55;10.9
19/02/2017;Telégrafo;Vast;91;2299,29;4701;1,55;10.9
19/02/2017;TeleVenda;Mindscape;83;6170,77;11234;1,55;10.9
19/02/2017;Porta a Porta;Ellipsis;1547;29725,02;93833;1,55;10.9
19/02/2017;Telégrafo;Ellipsis;67;2658,34;3931;1,55;10.9
19/02/2017;TeleVenda;Vast;430;86319,5;15191;1,55;10.9
19/02/2017;TeleVenda;Arena;147;9245,2;21382;1,55;10.9
20/02/2017;TeleVenda;Arena;95;5643,4;13609;1,55;10.9
20/02/2017;TeleVenda;Arena;2082;51714,28;304855;1,55;10.9
20/02/2017;Porta a Porta;Vast;1527;24350,06;75377;1,55;10.9
20/02/2017;Telégrafo;Vast;79;2337,05;3656;1,55;10.9
20/02/2017;TeleVenda;Vast;1574;23943,38;78763;1,55;10.9
20/02/2017;Porta a Porta;Ellipsis;1112;21563,56;65091;1,55;10.9
20/02/2017;Porta a Porta;Arena;1603;48210,71;229755;1,55;10.9
20/02/2017;TeleVenda;Mindscape;1430;33304,61;173800;1,55;10.9
20/02/2017;Telégrafo;Mindscape;89;4987,92;11200;1,55;10.9
20/02/2017;TeleVenda;Mindscape;61;3478,92;7242;1,55;10.9
20/02/2017;Telégrafo;Arena;131;5200,96;18947;1,55;10.9
20/02/2017;TeleVenda;Ellipsis;1164;20070,58;68596;1,55;10.9
20/02/2017;TeleVenda;Vast;96;5103,07;4450;1,55;10.9
20/02/2017;TeleVenda;Ellipsis;87;4640,13;5105;1,55;10.9
20/02/2017;Porta a Porta;Mindscape;1343;34357,48;159889;1,55;10.9
20/02/2017;Telégrafo;Ellipsis;57;2114,81;3651;1,55;10.9
21/02/2017;TeleVenda;Vast;1644;25060,6;80186;1,55;10.9
21/02/2017;TeleVenda;Arena;77;4421,28;11142;1,55;10.9
21/02/2017;Porta a Porta;Vast;1926;30815,19;93705;1,55;10.9
21/02/2017;TeleVenda;Ellipsis;1232;20811,53;70753;1,55;10.9
21/02/2017;Porta a Porta;Ellipsis;1362;26041,79;77269;1,55;10.9
21/02/2017;Porta a Porta;Mindscape;1512;39235,78;179502;1,55;10.9
21/02/2017;TeleVenda;Mindscape;1163;26199,38;141878;1,55;10.9
21/02/2017;TeleVenda;Vast;77;3532,06;3592;1,55;10.9
21/02/2017;Porta a Porta;Arena;1669;51774,44;236434;1,55;10.9
21/02/2017;TeleVenda;Arena;1638;41239,99;239020;1,55;10.9
21/02/2017;Telégrafo;Arena;95;4090,39;13794;1,55;10.9
21/02/2017;TeleVenda;Mindscape;40;2306,09;4962;1,55;10.9
21/02/2017;Telégrafo;Vast;80;4664,92;4106;1,55;10.9
21/02/2017;Telégrafo;Mindscape;66;2816,55;7883;1,55;10.9
21/02/2017;Telégrafo;Ellipsis;53;2169,9;3290;1,55;10.9
21/02/2017;TeleVenda;Ellipsis;55;2817,07;3280;1,55;10.9
22/02/2017;TeleVenda;Ellipsis;214;14165,09;13128;1,55;10.9
22/02/2017;Telégrafo;Arena;115;6445,97;17172;1,55;10.9
22/02/2017;Porta a Porta;Arena;1272;45887,89;180266;1,55;10.9
22/02/2017;TeleVenda;Arena;1966;73571,09;289373;1,55;10.9
22/02/2017;TeleVenda;Vast;2666;81228,25;125361;1,55;10.9
22/02/2017;Porta a Porta;Mindscape;1381;42001,34;158476;1,55;10.9
22/02/2017;TeleVenda;Ellipsis;1820;50885,24;99781;1,55;10.9
22/02/2017;TeleVenda;Mindscape;111;8215,37;12256;1,55;10.9
22/02/2017;TeleVenda;Mindscape;1891;78420,75;222694;1,55;10.9
22/02/2017;Porta a Porta;Vast;1836;38863,41;89604;1,55;10.9
22/02/2017;Telégrafo;Ellipsis;58;3078,11;3569;1,55;10.9
22/02/2017;Telégrafo;Mindscape;89;5641,39;10772;1,55;10.9
22/02/2017;TeleVenda;Vast;246;15739,7;11955;1,55;10.9
22/02/2017;Telégrafo;Vast;82;3714,42;4051;1,55;10.9
22/02/2017;Porta a Porta;Ellipsis;1264;29546,61;70693;1,55;10.9
22/02/2017;TeleVenda;Arena;191;14725,97;28916;1,55;10.9
23/02/2017;Telégrafo;Vast;87;6324,1;4426;1,55;10.9
23/02/2017;TeleVenda;Ellipsis;219;14090,97;13885;1,55;10.9
23/02/2017;TeleVenda;Ellipsis;1602;46665,79;90563;1,55;10.9
23/02/2017;TeleVenda;Mindscape;125;9439,6;15746;1,55;10.9
23/02/2017;Telégrafo;Ellipsis;61;2372,9;3427;1,55;10.9
23/02/2017;Porta a Porta;Mindscape;907;31680,82;103274;1,55;10.9
23/02/2017;Telégrafo;Mindscape;79;5343,93;9540;1,55;10.9
23/02/2017;TeleVenda;Vast;257;17540;12467;1,55;10.9
23/02/2017;TeleVenda;Mindscape;1617;63552,9;189086;1,55;10.9
23/02/2017;TeleVenda;Arena;1620;63763,24;236308;1,55;10.9
23/02/2017;Porta a Porta;Vast;1060;27527,25;50649;1,55;10.9
23/02/2017;Porta a Porta;Ellipsis;795;21676,06;43256;1,55;10.9
23/02/2017;TeleVenda;Vast;2220;69767,34;103897;1,55;10.9
23/02/2017;Telégrafo;Arena;119;7675,23;18221;1,55;10.9
23/02/2017;Porta a Porta;Arena;742;32361,68;104191;1,55;10.9
23/02/2017;TeleVenda;Arena;192;14826,93;29364;1,55;10.9
