Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK
26/02/2017;Porta a Porta;Vast;987;24401,76;47242
26/02/2017;Telégrafo;Mindscape;92;7409,08;10149
26/02/2017;Porta a Porta;Ellipsis;725;18501,77;39155
26/02/2017;TeleVenda;Ellipsis;202;13170,07;12620
26/02/2017;Porta a Porta;Arena;673;28152,47;95574
26/02/2017;Porta a Porta;Mindscape;769;27900,02;90851
26/02/2017;TeleVenda;Arena;1632;62763,52;243903
26/02/2017;Telégrafo;Arena;81;6662,43;11393
26/02/2017;TeleVenda;Ellipsis;1447;40578,85;78248
26/02/2017;TeleVenda;Arena;177;12291,76;26735
26/02/2017;TeleVenda;Mindscape;1497;60645,57;177884
26/02/2017;Telégrafo;Ellipsis;55;3004,2;3456
26/02/2017;TeleVenda;Vast;2206;68995,57;104548
26/02/2017;TeleVenda;Vast;243;17012,65;11547
26/02/2017;Telégrafo;Vast;88;4795,91;4546
27/02/2017;Porta a Porta;Vast;1110;20231,32;53405
27/02/2017;TeleVenda;Arena;98;5881,53;13946
27/02/2017;Telégrafo;Ellipsis;48;1967,74;2672
27/02/2017;TeleVenda;Ellipsis;106;5940,17;6506
27/02/2017;TeleVenda;Mindscape;961;25900,99;112790
27/02/2017;Telégrafo;Mindscape;65;4016,42;9175
27/02/2017;Telégrafo;Vast;66;2205,11;3198
27/02/2017;Porta a Porta;Ellipsis;803;16458;44265
27/02/2017;TeleVenda;Vast;100;4087,25;4553
27/02/2017;TeleVenda;Arena;1355;38592,63;198075
27/02/2017;TeleVenda;Vast;1152;21066,8;57285
27/02/2017;Telégrafo;Arena;82;5727,47;11884
27/02/2017;TeleVenda;Mindscape;48;2904,78;5471
27/02/2017;TeleVenda;Ellipsis;946;18370,64;54896
27/02/2017;Porta a Porta;Arena;861;29301,67;117088
27/02/2017;Porta a Porta;Mindscape;810;23123,14;88761
28/02/2017;Porta a Porta;Ellipsis;795;16350,9;43916
28/02/2017;TeleVenda;Mindscape;38;2363,64;4559
28/02/2017;TeleVenda;Vast;973;16489,48;46538
28/02/2017;Porta a Porta;Mindscape;838;23929,97;93421
28/02/2017;TeleVenda;Ellipsis;68;3142,28;4582
28/02/2017;Telégrafo;Arena;81;5240,99;11375
28/02/2017;Telégrafo;Mindscape;52;3078,24;6861
28/02/2017;TeleVenda;Vast;78;3360,69;3497
28/02/2017;Telégrafo;Vast;72;1988,13;3242
28/02/2017;TeleVenda;Mindscape;695;18456,38;84788
28/02/2017;Telégrafo;Ellipsis;41;1753,44;2312
28/02/2017;Porta a Porta;Vast;1111;19483,01;52823
28/02/2017;Porta a Porta;Arena;794;28842,89;106184
28/02/2017;TeleVenda;Arena;946;27967,75;137457
28/02/2017;TeleVenda;Ellipsis;745;14192,85;41989
28/02/2017;TeleVenda;Arena;86;5207,25;12712
01/03/2017;TeleVenda;Mindscape;959;23880,59;112112
01/03/2017;TeleVenda;Vast;1392;23349,95;64861
01/03/2017;Telégrafo;Mindscape;73;3675,72;8750
01/03/2017;TeleVenda;Ellipsis;108;5730,12;6722
01/03/2017;TeleVenda;Vast;121;6391,16;5602
01/03/2017;TeleVenda;Arena;1124;33342,09;166436
01/03/2017;Telégrafo;Vast;96;3351,29;4561
01/03/2017;Porta a Porta;Arena;1024;37723;139839
01/03/2017;Telégrafo;Arena;77;5344,74;11818
01/03/2017;Porta a Porta;Vast;1863;30650,74;86328
01/03/2017;Telégrafo;Ellipsis;47;1979,28;2700
01/03/2017;Porta a Porta;Ellipsis;1355;26203,33;72064
01/03/2017;Porta a Porta;Mindscape;1379;36213,13;155303
01/03/2017;TeleVenda;Mindscape;72;4441,42;8508
01/03/2017;TeleVenda;Arena;94;5969,06;14169
01/03/2017;TeleVenda;Ellipsis;1050;19043,15;57552
02/03/2017;Telégrafo;Arena;127;6265,84;18774
02/03/2017;TeleVenda;Vast;289;17639,47;13724
02/03/2017;Porta a Porta;Arena;1053;42654,32;151082
02/03/2017;TeleVenda;Vast;2436;76953,14;112997
02/03/2017;Telégrafo;Ellipsis;62;2883,83;3812
02/03/2017;TeleVenda;Ellipsis;1730;46843,79;95334
02/03/2017;Telégrafo;Mindscape;87;4764,24;11321
02/03/2017;Porta a Porta;Ellipsis;1138;27463,55;62412
02/03/2017;TeleVenda;Arena;189;13017,19;27479
02/03/2017;Telégrafo;Vast;93;4003,27;4735
02/03/2017;TeleVenda;Ellipsis;237;15109,09;14257
02/03/2017;TeleVenda;Arena;1933;73544,27;286050
02/03/2017;TeleVenda;Mindscape;125;8587,62;15382
02/03/2017;Porta a Porta;Vast;1515;35151,5;70551
02/03/2017;TeleVenda;Mindscape;1666;66786,33;194203
02/03/2017;Porta a Porta;Mindscape;1158;37143,09;132723
03/03/2017;TeleVenda;Mindscape;1728;70550,76;207216
03/03/2017;TeleVenda;Vast;294;18294,81;14139
03/03/2017;TeleVenda;Vast;2398;77104,76;112945
03/03/2017;Telégrafo;Ellipsis;55;1943,06;3029
03/03/2017;Telégrafo;Vast;77;2673,48;3493
03/03/2017;TeleVenda;Ellipsis;1611;46068,26;90278
03/03/2017;TeleVenda;Arena;205;14480,6;30039
03/03/2017;Telégrafo;Mindscape;89;4338,4;11444
03/03/2017;Porta a Porta;Mindscape;971;31918,06;109851
03/03/2017;TeleVenda;Arena;1981;72140,02;293661
03/03/2017;TeleVenda;Ellipsis;279;18628,26;16564
03/03/2017;Porta a Porta;Arena;1008;40047,5;144363
03/03/2017;Telégrafo;Arena;131;6519,07;19266
03/03/2017;Porta a Porta;Ellipsis;802;21661,4;44865
03/03/2017;TeleVenda;Mindscape;132;8794,4;15922
03/03/2017;Porta a Porta;Vast;1154;30839,91;54893
04/03/2017;TeleVenda;Vast;261;15572,26;12436
04/03/2017;Telégrafo;Ellipsis;77;3511,24;4603
04/03/2017;TeleVenda;Arena;2084;74337,94;308083
04/03/2017;Telégrafo;Arena;124;6390,03;18769
04/03/2017;Porta a Porta;Ellipsis;905;23825,92;49737
04/03/2017;Telégrafo;Vast;80;2627,26;3724
04/03/2017;Porta a Porta;Arena;1141;43369,03;164210
04/03/2017;TeleVenda;Ellipsis;1698;47056,22;94670
04/03/2017;Porta a Porta;Vast;1266;32351,91;61672
04/03/2017;TeleVenda;Ellipsis;254;16305,67;15554
04/03/2017;TeleVenda;Arena;207;14526,1;30364
04/03/2017;TeleVenda;Vast;2469;75901,68;116894
04/03/2017;TeleVenda;Mindscape;140;9774,66;15254
04/03/2017;Porta a Porta;Mindscape;1020;34911,17;119167
04/03/2017;Telégrafo;Mindscape;75;4503,33;9101
04/03/2017;TeleVenda;Mindscape;1730;69631,38;207008
05/03/2017;Porta a Porta;Arena;926;35776,99;130694
05/03/2017;Telégrafo;Vast;96;4695,23;4890
05/03/2017;TeleVenda;Mindscape;121;8825,49;15278
05/03/2017;Telégrafo;Ellipsis;76;4352,72;4445
05/03/2017;Porta a Porta;Mindscape;839;29188,05;97599
05/03/2017;Telégrafo;Mindscape;78;4997,54;10284
05/03/2017;TeleVenda;Arena;1916;71767,96;278487
05/03/2017;Porta a Porta;Vast;1040;28934,18;51541
05/03/2017;TeleVenda;Vast;259;16422,63;13070
05/03/2017;TeleVenda;Ellipsis;1633;47593,62;90533
05/03/2017;Porta a Porta;Ellipsis;792;22153,99;43807
05/03/2017;TeleVenda;Ellipsis;233;15246,01;14376
05/03/2017;Telégrafo;Arena;138;8632,23;20752
05/03/2017;TeleVenda;Vast;2360;78812,61;111985
05/03/2017;TeleVenda;Arena;200;13998,77;29210
05/03/2017;TeleVenda;Mindscape;1789;78204,98;211269
06/03/2017;Telégrafo;Mindscape;112;10532,03;14566
06/03/2017;TeleVenda;Vast;108;5378,36;5244
06/03/2017;Telégrafo;Vast;114;6771,5;5693
06/03/2017;TeleVenda;Ellipsis;984;19010;57819
06/03/2017;Porta a Porta;Arena;1133;38691,35;157987
06/03/2017;TeleVenda;Arena;116;6565,55;16822
06/03/2017;Telégrafo;Arena;165;12530,82;24336
06/03/2017;Porta a Porta;Vast;1057;19580,27;54860
06/03/2017;TeleVenda;Vast;1126;20372,5;57675
06/03/2017;TeleVenda;Mindscape;56;3293,42;6989
06/03/2017;TeleVenda;Arena;1699;49027,12;248809
06/03/2017;Porta a Porta;Ellipsis;821;17126,63;44871
06/03/2017;TeleVenda;Mindscape;950;25674,02;115975
06/03/2017;Porta a Porta;Mindscape;772;23459,04;89852
06/03/2017;TeleVenda;Ellipsis;95;4849,57;5699
06/03/2017;Telégrafo;Ellipsis;85;6176,6;4979
07/03/2017;Telégrafo;Mindscape;50;2628,92;6502
07/03/2017;Telégrafo;Vast;52;1497,62;2468
07/03/2017;Porta a Porta;Ellipsis;969;19982,12;53368
07/03/2017;Porta a Porta;Mindscape;997;28951,94;119138
07/03/2017;TeleVenda;Mindscape;804;20467,72;99906
07/03/2017;TeleVenda;Ellipsis;75;3993,62;4793
07/03/2017;Porta a Porta;Arena;1185;43934,45;167018
07/03/2017;TeleVenda;Vast;1154;19446,97;56740
07/03/2017;TeleVenda;Arena;109;5935,64;15878
07/03/2017;TeleVenda;Mindscape;44;2465,44;5057
07/03/2017;Telégrafo;Arena;83;4125,83;12385
07/03/2017;TeleVenda;Arena;1224;36059,22;180104
07/03/2017;TeleVenda;Ellipsis;928;16546,66;51220
07/03/2017;TeleVenda;Vast;83;3955,1;3813
07/03/2017;Porta a Porta;Vast;1272;22629,68;62642
07/03/2017;Telégrafo;Ellipsis;55;1634,8;2874
08/03/2017;Porta a Porta;Ellipsis;1040;26426,27;56982
08/03/2017;TeleVenda;Mindscape;1847;72496,92;222546
08/03/2017;Telégrafo;Vast;93;3844,95;4477
08/03/2017;Porta a Porta;Mindscape;1202;38154,38;137242
08/03/2017;TeleVenda;Arena;227;16482,28;33227
08/03/2017;Porta a Porta;Vast;1384;33046,68;65655
08/03/2017;TeleVenda;Vast;2559;79393,81;118774
08/03/2017;Telégrafo;Ellipsis;66;3565,32;3686
08/03/2017;Telégrafo;Mindscape;91;4869,87;11281
08/03/2017;TeleVenda;Ellipsis;1735;47128,54;96767
08/03/2017;Telégrafo;Arena;136;6977,2;19503
08/03/2017;TeleVenda;Mindscape;141;9979,46;18216
08/03/2017;TeleVenda;Ellipsis;273;17216,3;16585
08/03/2017;TeleVenda;Arena;2032;72333,98;293161
08/03/2017;Porta a Porta;Arena;1177;44171,81;160097
08/03/2017;TeleVenda;Vast;262;18569,82;12374
09/03/2017;Telégrafo;Arena;148;9044,08;21502
09/03/2017;TeleVenda;Mindscape;142;9133,72;15644
09/03/2017;TeleVenda;Ellipsis;258;16501,31;15587
09/03/2017;Porta a Porta;Vast;1161;29435,09;55564
09/03/2017;TeleVenda;Arena;2126;73187,14;303796
09/03/2017;Telégrafo;Vast;118;7028,01;5756
09/03/2017;TeleVenda;Vast;276;18705,5;13774
09/03/2017;Telégrafo;Ellipsis;102;7549,77;5573
09/03/2017;Porta a Porta;Mindscape;1089;36275,78;126607
09/03/2017;TeleVenda;Arena;246;17800,82;37678
09/03/2017;Telégrafo;Mindscape;90;6183,44;10791
09/03/2017;TeleVenda;Vast;2402;73037,98;113568
09/03/2017;TeleVenda;Ellipsis;1635;46280,8;91444
09/03/2017;Porta a Porta;Arena;1170;45195,27;156839
09/03/2017;TeleVenda;Mindscape;1883;70730,48;223687
09/03/2017;Porta a Porta;Ellipsis;856;23304,41;47203
10/03/2017;Telégrafo;Vast;73;3073,45;3708
10/03/2017;TeleVenda;Ellipsis;1498;40939,03;83929
10/03/2017;TeleVenda;Mindscape;135;9271,56;16001
10/03/2017;Porta a Porta;Arena;1124;43224,22;151365
10/03/2017;TeleVenda;Arena;250;16999,43;35843
10/03/2017;Porta a Porta;Vast;1130;30496,37;54576
10/03/2017;Telégrafo;Mindscape;90;6515,62;11541
10/03/2017;Porta a Porta;Ellipsis;824;22201,01;45287
10/03/2017;TeleVenda;Ellipsis;261;16578,66;16282
10/03/2017;TeleVenda;Arena;2082;71643,97;301615
10/03/2017;Porta a Porta;Mindscape;1040;35900,69;126480
10/03/2017;TeleVenda;Vast;2269;69906,72;108825
10/03/2017;TeleVenda;Vast;249;16358,31;12020
10/03/2017;TeleVenda;Mindscape;1717;67929,46;211631
10/03/2017;Telégrafo;Ellipsis;69;4410,76;3936
10/03/2017;Telégrafo;Arena;132;6593,64;18236
11/03/2017;Porta a Porta;Vast;898;24983,55;41590
11/03/2017;TeleVenda;Mindscape;1448;65656,84;175267
11/03/2017;Telégrafo;Arena;100;5333,45;14490
11/03/2017;Telégrafo;Mindscape;70;5462,26;8846
11/03/2017;TeleVenda;Vast;252;17202,18;12242
11/03/2017;TeleVenda;Ellipsis;252;15846,1;15398
11/03/2017;Porta a Porta;Mindscape;901;32310,71;104449
11/03/2017;TeleVenda;Vast;2002;66745,34;93891
11/03/2017;Telégrafo;Ellipsis;57;2977,99;3222
11/03/2017;TeleVenda;Arena;220;15801,56;32425
11/03/2017;TeleVenda;Mindscape;126;9828,45;15878
11/03/2017;Porta a Porta;Ellipsis;720;20802,36;40410
11/03/2017;TeleVenda;Arena;1744;63683,93;250531
11/03/2017;Porta a Porta;Arena;941;37172,66;127117
11/03/2017;TeleVenda;Ellipsis;1315;39245,12;74174
11/03/2017;Telégrafo;Vast;52;2138,59;2598
12/03/2017;TeleVenda;Mindscape;120;8458,12;14456
12/03/2017;Porta a Porta;Vast;772;23911,97;37405
12/03/2017;TeleVenda;Arena;212;14864,1;30375
12/03/2017;TeleVenda;Arena;1703;66045,17;243405
12/03/2017;Telégrafo;Vast;64;2565,67;3059
12/03/2017;Porta a Porta;Arena;798;32660,57;107646
12/03/2017;TeleVenda;Ellipsis;276;17044,81;17160
12/03/2017;TeleVenda;Vast;2009;72690,28;95807
12/03/2017;Telégrafo;Arena;109;5437,87;15595
12/03/2017;Porta a Porta;Mindscape;770;29466,58;91939
12/03/2017;Porta a Porta;Ellipsis;664;20002,79;37601
12/03/2017;TeleVenda;Vast;266;18892,72;13010
12/03/2017;Telégrafo;Ellipsis;57;2555,26;3132
12/03/2017;TeleVenda;Mindscape;1507;71106,79;182898
12/03/2017;Telégrafo;Mindscape;64;3414,8;7888
12/03/2017;TeleVenda;Ellipsis;1449;44558,16;80558
13/03/2017;Porta a Porta;Mindscape;588;19495,94;69772
13/03/2017;TeleVenda;Ellipsis;121;6667,11;7561
13/03/2017;Telégrafo;Mindscape;68;4304,05;9967
13/03/2017;Porta a Porta;Vast;926;18256,55;46855
13/03/2017;Telégrafo;Ellipsis;47;1837,02;2684
13/03/2017;Telégrafo;Arena;96;6245,89;13553
13/03/2017;TeleVenda;Mindscape;59;3565,27;7308
13/03/2017;TeleVenda;Mindscape;751;21672,16;91773
13/03/2017;TeleVenda;Ellipsis;890;17374,62;50719
13/03/2017;TeleVenda;Arena;113;7202,08;16159
13/03/2017;Telégrafo;Vast;70;2501,64;3256
13/03/2017;Porta a Porta;Arena;714;25950,49;93429
13/03/2017;TeleVenda;Arena;1174;36006,21;167149
13/03/2017;TeleVenda;Vast;1074;19777,62;54518
13/03/2017;Porta a Porta;Ellipsis;671;15091,55;36597
13/03/2017;TeleVenda;Vast;116;5781,96;5758
14/03/2017;TeleVenda;Arena;831;25890,11;117127
14/03/2017;TeleVenda;Arena;94;5297,34;14077
14/03/2017;Porta a Porta;Vast;1161;21507,11;58018
14/03/2017;Telégrafo;Mindscape;53;3294,65;6665
14/03/2017;Telégrafo;Vast;60;2289,74;2976
14/03/2017;Porta a Porta;Ellipsis;842;18838,94;45950
14/03/2017;TeleVenda;Ellipsis;743;14749,53;41216
14/03/2017;TeleVenda;Mindscape;45;2336,89;5229
14/03/2017;Porta a Porta;Arena;782;29739,77;103373
14/03/2017;TeleVenda;Mindscape;618;16864,25;75422
14/03/2017;TeleVenda;Vast;1003;17034,24;49625
14/03/2017;Porta a Porta;Mindscape;740;23645,87;87465
14/03/2017;TeleVenda;Ellipsis;87;4364,59;5675
14/03/2017;Telégrafo;Arena;77;6727,25;11797
14/03/2017;Telégrafo;Ellipsis;49;2701,46;2564
14/03/2017;TeleVenda;Vast;91;4286,3;4118
15/03/2017;Porta a Porta;Ellipsis;1066;28564,47;59167
15/03/2017;TeleVenda;Mindscape;1667;72816,64;200669
15/03/2017;Telégrafo;Vast;95;4743,74;4764
15/03/2017;TeleVenda;Ellipsis;308;17483,82;18380
15/03/2017;TeleVenda;Mindscape;131;8591,62;14692
15/03/2017;TeleVenda;Arena;1897;73039,74;275653
15/03/2017;Telégrafo;Mindscape;69;3761,52;9052
15/03/2017;Porta a Porta;Mindscape;1108;40521,81;127214
15/03/2017;Porta a Porta;Vast;1303;33110;63924
15/03/2017;TeleVenda;Arena;288;17928,8;42905
15/03/2017;TeleVenda;Ellipsis;1652;46067,66;92811
15/03/2017;Porta a Porta;Arena;1023;44171,3;141685
15/03/2017;TeleVenda;Vast;2278;74233,08;107791
15/03/2017;Telégrafo;Ellipsis;63;3189,7;3475
15/03/2017;Telégrafo;Arena;103;5609,56;14588
15/03/2017;TeleVenda;Vast;300;16238,4;14312
16/03/2017;Porta a Porta;Mindscape;1225;44099,21;144230
16/03/2017;TeleVenda;Arena;363;19359,72;53293
16/03/2017;Telégrafo;Arena;143;6312,56;21238
16/03/2017;TeleVenda;Mindscape;160;8355,74;19028
16/03/2017;Telégrafo;Ellipsis;59;2380,2;3552
16/03/2017;Porta a Porta;Ellipsis;916;26443,15;52588
16/03/2017;TeleVenda;Vast;2385;75298,89;113203
16/03/2017;Porta a Porta;Vast;1260;34214,13;61835
16/03/2017;TeleVenda;Ellipsis;1589;45408,74;90016
16/03/2017;Telégrafo;Mindscape;91;4691,61;12489
16/03/2017;TeleVenda;Vast;350;21238,57;17307
16/03/2017;TeleVenda;Ellipsis;304;17072,4;18814
16/03/2017;TeleVenda;Arena;2388;90181,01;354605
16/03/2017;Porta a Porta;Arena;1496;64372,24;212672
16/03/2017;Telégrafo;Vast;89;2990,86;3960
16/03/2017;TeleVenda;Mindscape;1788;72767,7;215144
17/03/2017;Porta a Porta;Arena;1402;60074,24;203697
17/03/2017;TeleVenda;Ellipsis;298;14571,65;17761
17/03/2017;TeleVenda;Vast;2335;71264,87;112956
17/03/2017;TeleVenda;Arena;330;18365,63;50257
17/03/2017;Porta a Porta;Ellipsis;928;25556,75;51774
17/03/2017;TeleVenda;Vast;348;20024,61;16730
17/03/2017;Porta a Porta;Mindscape;1125;40647,2;129837
17/03/2017;TeleVenda;Mindscape;1710;69368,73;206593
17/03/2017;TeleVenda;Ellipsis;1621;45446,65;91407
17/03/2017;Telégrafo;Mindscape;100;4832,05;11735
17/03/2017;Telégrafo;Arena;156;7953,21;23051
17/03/2017;Telégrafo;Vast;86;3101,82;4246
17/03/2017;Telégrafo;Ellipsis;53;3665,59;3127
17/03/2017;Porta a Porta;Vast;1309;33920,68;64555
17/03/2017;TeleVenda;Arena;2375;87205,78;357450
17/03/2017;TeleVenda;Mindscape;162;8830,75;20472
18/03/2017;TeleVenda;Arena;2196;79941,3;328024
18/03/2017;TeleVenda;Ellipsis;1481;41409,44;83726
18/03/2017;TeleVenda;Ellipsis;340;17127,23;20456
18/03/2017;TeleVenda;Mindscape;1554;62777,7;187922
18/03/2017;Porta a Porta;Vast;1101;29261,79;54686
18/03/2017;TeleVenda;Vast;333;18267,42;15869
18/03/2017;TeleVenda;Arena;258;14170,17;38997
18/03/2017;Telégrafo;Arena;137;7503,46;19897
18/03/2017;TeleVenda;Vast;2098;65219,99;100460
18/03/2017;Telégrafo;Ellipsis;66;2509,77;3590
18/03/2017;Porta a Porta;Ellipsis;881;24066,71;49962
18/03/2017;Porta a Porta;Arena;1263;52746,24;182072
18/03/2017;Porta a Porta;Mindscape;1043;37108,73;121486
18/03/2017;Telégrafo;Mindscape;83;4168,51;10326
18/03/2017;Telégrafo;Vast;81;3306,81;3948
18/03/2017;TeleVenda;Mindscape;126;8011,69;14519
19/03/2017;TeleVenda;Arena;1896;73482,08;283615
19/03/2017;TeleVenda;Vast;228;15125,01;10931
19/03/2017;TeleVenda;Arena;187;10480,84;29375
19/03/2017;Telégrafo;Mindscape;88;5905,33;11533
19/03/2017;TeleVenda;Vast;2230;74911,51;106004
19/03/2017;Porta a Porta;Arena;916;38324,31;132375
19/03/2017;TeleVenda;Ellipsis;1558;46045,72;89803
19/03/2017;Telégrafo;Ellipsis;91;6599,47;5200
19/03/2017;Porta a Porta;Vast;948;25406,82;45930
19/03/2017;Telégrafo;Arena;146;10431,8;21254
19/03/2017;TeleVenda;Ellipsis;220;13545,56;14119
19/03/2017;Porta a Porta;Mindscape;828;30778,78;96287
19/03/2017;TeleVenda;Mindscape;112;6914,8;14736
19/03/2017;TeleVenda;Mindscape;1526;66825,49;184321
19/03/2017;Porta a Porta;Ellipsis;709;20058,87;40857
19/03/2017;Telégrafo;Vast;83;5122,48;3799
20/03/2017;TeleVenda;Vast;1283;22038,55;62577
20/03/2017;Porta a Porta;Vast;1113;21015,59;53570
20/03/2017;Telégrafo;Arena;106;5173,36;15507
20/03/2017;TeleVenda;Vast;85;4675,51;4041
20/03/2017;TeleVenda;Arena;1515;48890,15;225139
20/03/2017;Telégrafo;Mindscape;68;4107,82;8779
20/03/2017;Porta a Porta;Mindscape;794;24430,45;91137
20/03/2017;Porta a Porta;Arena;931;36317,05;133080
20/03/2017;TeleVenda;Ellipsis;1069;20472,16;63707
20/03/2017;TeleVenda;Arena;116;6373,54;17325
20/03/2017;TeleVenda;Mindscape;40;2086,98;5039
20/03/2017;TeleVenda;Ellipsis;84;3859,02;5592
20/03/2017;Porta a Porta;Ellipsis;819;18175,04;46250
20/03/2017;TeleVenda;Mindscape;942;26192,31;115193
20/03/2017;Telégrafo;Vast;77;2909,57;3551
20/03/2017;Telégrafo;Ellipsis;61;2542,55;3343
21/03/2017;Porta a Porta;Ellipsis;1113;23189,16;62649
21/03/2017;TeleVenda;Mindscape;38;1834,99;5012
21/03/2017;TeleVenda;Arena;91;5230,24;13685
21/03/2017;TeleVenda;Ellipsis;82;3432;5201
21/03/2017;TeleVenda;Vast;72;3030,24;3217
21/03/2017;TeleVenda;Arena;1332;41762,79;196071
21/03/2017;Porta a Porta;Mindscape;1011;29587,81;115064
21/03/2017;TeleVenda;Ellipsis;1124;20883,18;65057
21/03/2017;Porta a Porta;Vast;1423;26347,87;68813
21/03/2017;TeleVenda;Mindscape;898;23529,57;108429
21/03/2017;Telégrafo;Vast;71;2757,19;3386
21/03/2017;Telégrafo;Mindscape;61;4457,16;8025
21/03/2017;TeleVenda;Vast;1287;21867,94;61153
21/03/2017;Telégrafo;Ellipsis;50;1678,61;2527
21/03/2017;Telégrafo;Arena;89;5262,6;12498
21/03/2017;Porta a Porta;Arena;1101;42070,61;153660
22/03/2017;TeleVenda;Ellipsis;1675;45360,72;94520
22/03/2017;TeleVenda;Arena;172;10348,29;25912
22/03/2017;Telégrafo;Ellipsis;59;3056,91;3245
22/03/2017;Telégrafo;Mindscape;87;4784,66;11050
22/03/2017;TeleVenda;Ellipsis;228;12737,64;13450
22/03/2017;Porta a Porta;Mindscape;1091;36421,05;122874
22/03/2017;TeleVenda;Vast;2560;78748,31;122118
22/03/2017;TeleVenda;Mindscape;107;6606,51;12492
22/03/2017;Porta a Porta;Vast;1456;35231,37;69507
22/03/2017;TeleVenda;Mindscape;1732;69296,76;206993
22/03/2017;Telégrafo;Arena;133;7199,68;20192
22/03/2017;TeleVenda;Vast;250;15174,19;12048
22/03/2017;TeleVenda;Arena;2131;78672,27;318822
22/03/2017;Porta a Porta;Arena;1183;47868,4;169078
22/03/2017;Telégrafo;Vast;77;4851,59;3722
22/03/2017;Porta a Porta;Ellipsis;1083;27655,7;60695
23/03/2017;Telégrafo;Ellipsis;54;1937,19;2990
23/03/2017;TeleVenda;Mindscape;1646;65088,51;201523
23/03/2017;Porta a Porta;Mindscape;956;34631,31;114534
23/03/2017;Telégrafo;Arena;132;6226,12;19582
23/03/2017;Telégrafo;Mindscape;85;5110,53;11400
23/03/2017;Porta a Porta;Ellipsis;874;24187,39;49720
23/03/2017;Porta a Porta;Arena;1166;47617,3;168123
23/03/2017;Porta a Porta;Vast;1220;31625,84;59277
23/03/2017;TeleVenda;Arena;172;9921,2;25070
23/03/2017;TeleVenda;Ellipsis;1606;43826,33;92572
23/03/2017;TeleVenda;Arena;2080;75621,66;309701
23/03/2017;TeleVenda;Vast;2376;72099,84;111906
23/03/2017;Telégrafo;Vast;83;4324,7;4168
23/03/2017;TeleVenda;Vast;259;14248,89;12398
23/03/2017;TeleVenda;Mindscape;106;7517,79;13501
23/03/2017;TeleVenda;Ellipsis;219;12337,11;13597
24/03/2017;TeleVenda;Arena;192;12531,71;28172
24/03/2017;Porta a Porta;Ellipsis;653;19449,36;38251
24/03/2017;Porta a Porta;Mindscape;627;25370,94;74601
24/03/2017;TeleVenda;Ellipsis;1307;39150,87;75166
24/03/2017;TeleVenda;Ellipsis;238;13439,32;14085
24/03/2017;Porta a Porta;Arena;769;33080,3;107848
24/03/2017;Telégrafo;Ellipsis;51;1960,81;3161
24/03/2017;Porta a Porta;Vast;962;26490,58;46937
24/03/2017;TeleVenda;Mindscape;1290;55393,07;156337
24/03/2017;Telégrafo;Vast;67;3160,1;3175
24/03/2017;TeleVenda;Arena;1580;59478,63;227529
24/03/2017;Telégrafo;Arena;104;5066,77;15244
24/03/2017;Telégrafo;Mindscape;54;2945,98;6992
24/03/2017;TeleVenda;Vast;1951;60563,47;91978
24/03/2017;TeleVenda;Mindscape;103;7900,77;13200
24/03/2017;TeleVenda;Vast;226;15869,62;10860
25/03/2017;Telégrafo;Mindscape;97;6877,96;12397
25/03/2017;Porta a Porta;Mindscape;852;33638,11;100931
25/03/2017;TeleVenda;Vast;2238;67355,41;107192
25/03/2017;TeleVenda;Arena;2093;75574,99;309972
25/03/2017;Telégrafo;Vast;96;3850,18;4517
25/03/2017;TeleVenda;Mindscape;96;6632,63;11570
25/03/2017;Telégrafo;Arena;133;8744,8;18509
25/03/2017;Telégrafo;Ellipsis;80;4244,44;4340
25/03/2017;Porta a Porta;Arena;966;40479,99;136475
25/03/2017;Porta a Porta;Vast;1000;27364,52;48569
25/03/2017;TeleVenda;Ellipsis;1572;44068,29;91491
25/03/2017;TeleVenda;Mindscape;1670;66981,9;199377
25/03/2017;TeleVenda;Arena;141;8691,27;21194
25/03/2017;TeleVenda;Ellipsis;210;11547,34;12902
25/03/2017;Porta a Porta;Ellipsis;748;22054,23;42499
25/03/2017;TeleVenda;Vast;223;14455,13;10968
26/03/2017;Telégrafo;Mindscape;68;4656,29;8266
26/03/2017;TeleVenda;Vast;2306;74050,8;108665
26/03/2017;TeleVenda;Mindscape;1648;69188,11;193620
26/03/2017;Porta a Porta;Vast;900;25900,97;43324
26/03/2017;TeleVenda;Arena;2052;77595,26;305262
26/03/2017;Porta a Porta;Ellipsis;635;19056,71;36710
26/03/2017;Telégrafo;Arena;113;5397,26;16431
26/03/2017;TeleVenda;Mindscape;95;6626,09;12632
26/03/2017;Porta a Porta;Mindscape;798;30480,01;89970
26/03/2017;TeleVenda;Ellipsis;1561;44297,21;88519
26/03/2017;Telégrafo;Ellipsis;60;3157,88;3451
26/03/2017;Porta a Porta;Arena;815;35824,56;115803
26/03/2017;TeleVenda;Arena;165;9958,72;24497
26/03/2017;Telégrafo;Vast;67;4300,55;3496
26/03/2017;TeleVenda;Vast;221;12673,83;10571
26/03/2017;TeleVenda;Ellipsis;228;12739,8;13346
27/03/2017;TeleVenda;Mindscape;1238;30625,1;149161
27/03/2017;TeleVenda;Arena;1706;50484,72;248727
27/03/2017;Porta a Porta;Mindscape;599;20749,4;69104
27/03/2017;TeleVenda;Ellipsis;1219;21963,74;74142
27/03/2017;TeleVenda;Mindscape;49;2052,04;5881
